,,,dt,,CTE,,angle,,,,,
step,246, dt,0.01019, cte,0.2884, steer angle,-0.9469, steer setpt,-4.26645, steer cmd,-0.1279, 
step,247, dt,0.01416, cte,0.3051, steer angle,-0.8335, steer setpt,-4.60792, steer cmd,-0.17787, 
step,248, dt,0.01376, cte,0.3051, steer angle,-0.8335, steer setpt,-4.49101, steer cmd,-0.2278, 
step,249, dt,0.31441, cte,0.3206, steer angle,-4.0104, steer setpt,-4.56067, steer cmd,-0.20915, 
step,250, dt,0.01145, cte,0.3446, steer angle,-5.2587, steer setpt,-4.99387, steer cmd,-0.20522, 
step,251, dt,0.01219, cte,0.3446, steer angle,-5.2587, steer setpt,-1.40866, steer cmd,-0.12151, 
step,252, dt,0.01273, cte,0.3316, steer angle,-4.6941, steer setpt,-1.07884, steer cmd,-0.08008, 
step,253, dt,0.01335, cte,0.3316, steer angle,-4.6941, steer setpt,-1.09995, steer cmd,-0.0287, 
step,254, dt,0.01248, cte,0.3178, steer angle,-1.5656, steer setpt,-0.76373, steer cmd,-0.04128, 
step,255, dt,0.01323, cte,0.3036, steer angle,-0.2813, steer setpt,-0.30743, steer cmd,-0.04263, 
step,256, dt,0.31358, cte,0.3036, steer angle,-0.2813, steer setpt,-0.302, steer cmd,-0.04106, 
step,257, dt,0.01028, cte,0.0109, steer angle,-0.6295, steer setpt,3.11647, steer cmd,0.04452, 
step,258, dt,0.31326, cte,-0.0109, steer angle,-0.5901, steer setpt,3.49976, steer cmd,0.09726, 
step,259, dt,0.01296, cte,-0.2943, steer angle,1.5492, steer setpt,6.91735, steer cmd,0.18373, 
step,260, dt,0.01685, cte,-0.305, steer angle,2.8679, steer setpt,7.11225, steer cmd,0.23152, 
step,261, dt,0.01221, cte,-0.3137, steer angle,5.0295, steer setpt,7.45861, steer cmd,0.25287, 
step,262, dt,0.01472, cte,-0.3137, steer angle,5.0295, steer setpt,4.13487, steer cmd,0.21558, 
step,263, dt,0.01316, cte,-0.3193, steer angle,6.7582, steer setpt,4.07236, steer cmd,0.16935, 
step,264, dt,0.01525, cte,-0.3218, steer angle,5.8258, steer setpt,0.77578, steer cmd,0.08125, 
step,265, dt,0.01293, cte,-0.3226, steer angle,4.6701, steer setpt,0.67601, steer cmd,0.03881, 
step,266, dt,0.01213, cte,-0.3226, steer angle,4.6701, steer setpt,0.58712, steer cmd,-0.02225, 
step,267, dt,0.01278, cte,-0.3229, steer angle,1.4067, steer setpt,0.6047, steer cmd,-0.00523, 
step,268, dt,0.3137, cte,-0.3229, steer angle,1.4067, steer setpt,0.55046, steer cmd,-0.02507, 
step,269, dt,0.3114, cte,-0.2936, steer angle,0.3056, steer setpt,0.17438, steer cmd,-0.02058, 
step,270, dt,0.01126, cte,-0.2325, steer angle,-0.1905, steer setpt,-0.58161, steer cmd,-0.02996, 
step,271, dt,0.01206, cte,-0.2325, steer angle,-0.1905, steer setpt,-0.60714, steer cmd,-0.03553, 
step,272, dt,0.01317, cte,-0.2287, steer angle,-0.3128, steer setpt,-0.68328, steer cmd,-0.04034, 
step,273, dt,0.01214, cte,-0.225, steer angle,-0.4519, steer setpt,-0.75677, steer cmd,-0.0442, 
step,274, dt,0.01269, cte,-0.225, steer angle,-0.4519, steer setpt,-0.42969, steer cmd,-0.04122, 
step,275, dt,0.01398, cte,-0.2215, steer angle,-0.6687, steer setpt,0.25372, steer cmd,-0.0211, 
step,276, dt,0.0129, cte,-0.2215, steer angle,-0.6687, steer setpt,0.2568, steer cmd,-0.00991, 
step,277, dt,0.01364, cte,-0.218, steer angle,-0.0911, steer setpt,0.26346, steer cmd,-0.00979, 
step,278, dt,0.01341, cte,-0.2145, steer angle,0.1886, steer setpt,0.26896, steer cmd,-0.00975, 
step,279, dt,0.01242, cte,-0.2145, steer angle,0.1886, steer setpt,0.27202, steer cmd,-0.00794, 
step,280, dt,0.01355, cte,-0.2109, steer angle,0.1925, steer setpt,0.2738, steer cmd,-0.00681, 
step,281, dt,0.01299, cte,-0.2072, steer angle,0.2379, steer setpt,0.23154, steer cmd,-0.00765, 
step,282, dt,0.01404, cte,-0.2072, steer angle,0.2379, steer setpt,0.27559, steer cmd,-0.00654, 
step,283, dt,0.0122, cte,-0.2035, steer angle,0.2451, steer setpt,0.2758, steer cmd,-0.00626, 
step,284, dt,0.01409, cte,-0.1997, steer angle,0.2728, steer setpt,0.23193, steer cmd,-0.00744, 
step,285, dt,0.01515, cte,-0.1997, steer angle,0.2728, steer setpt,0.27676, steer cmd,-0.00684, 
step,286, dt,0.31372, cte,-0.1958, steer angle,0.2502, steer setpt,0.27657, steer cmd,-0.00638, 
step,287, dt,0.01139, cte,-0.1233, steer angle,0.2652, steer setpt,-0.60594, steer cmd,-0.02651, 
step,288, dt,0.31291, cte,-0.1233, steer angle,0.2652, steer setpt,-0.58764, steer cmd,-0.03649, 
step,289, dt,0.01074, cte,0.1326, steer angle,-0.2265, steer setpt,-3.68955, steer cmd,-0.10816, 
step,290, dt,0.01285, cte,0.1562, steer angle,-0.476, steer setpt,-4.10429, steer cmd,-0.15536, 
step,291, dt,0.01158, cte,0.1562, steer angle,-0.476, steer setpt,-4.19504, steer cmd,-0.20858, 
step,292, dt,0.013, cte,0.1789, steer angle,-3.4476, steer setpt,-3.72651, steer cmd,-0.18276, 
step,293, dt,0.01284, cte,0.1789, steer angle,-3.4476, steer setpt,-3.84809, steer cmd,-0.19706, 
step,294, dt,0.31501, cte,0.2004, steer angle,-4.1327, steer setpt,-1.11161, steer cmd,-0.12447, 
step,295, dt,0.01064, cte,0.3561, steer angle,-4.4902, steer setpt,-2.75565, steer cmd,-0.11843, 
step,296, dt,0.01237, cte,0.3561, steer angle,-4.4902, steer setpt,-2.8409, steer cmd,-0.09291, 
step,297, dt,0.01171, cte,0.354, steer angle,-2.5244, steer setpt,-2.62485, steer cmd,-0.1092, 
step,298, dt,0.01411, cte,0.3509, steer angle,-1.8865, steer setpt,-2.665, steer cmd,-0.12223, 
step,299, dt,0.01415, cte,0.3509, steer angle,-1.8865, steer setpt,-2.48056, steer cmd,-0.12759, 
step,300, dt,0.01315, cte,0.3469, steer angle,-2.6195, steer setpt,-0.60243, steer cmd,-0.0769, 
step,301, dt,0.01308, cte,0.3417, steer angle,-2.7535, steer setpt,-0.54684, steer cmd,-0.04968, 
step,302, dt,0.01342, cte,0.3417, steer angle,-2.7535, steer setpt,-0.5782, steer cmd,-0.01948, 
step,303, dt,0.01356, cte,0.3361, steer angle,-0.8057, steer setpt,-0.55418, steer cmd,-0.03238, 
step,304, dt,0.0137, cte,0.3301, steer angle,-0.0506, steer setpt,-0.48637, steer cmd,-0.04025, 
step,305, dt,0.01155, cte,0.3301, steer angle,-0.0506, steer setpt,-0.53809, steer cmd,-0.0461, 
step,306, dt,0.01264, cte,0.3237, steer angle,-0.5698, steer setpt,-0.52782, steer cmd,-0.04084, 
step,307, dt,0.01369, cte,0.3167, steer angle,-0.7162, steer setpt,-0.4462, steer cmd,-0.03621, 
step,308, dt,0.01356, cte,0.3167, steer angle,-0.7162, steer setpt,-0.51541, steer cmd,-0.03445, 
step,309, dt,0.01433, cte,0.3094, steer angle,-0.4689, steer setpt,-0.5025, steer cmd,-0.0368, 
step,310, dt,0.01335, cte,0.3016, steer angle,-0.425, steer setpt,-0.40963, steer cmd,-0.03564, 
step,311, dt,0.01218, cte,0.3016, steer angle,-0.425, steer setpt,-0.48679, steer cmd,-0.03729, 
step,312, dt,0.01309, cte,0.2935, steer angle,-0.4547, steer setpt,-0.47479, steer cmd,-0.03705, 
step,313, dt,0.01311, cte,0.2849, steer angle,-0.4959, steer setpt,-0.37071, steer cmd,-0.03411, 
step,314, dt,0.01362, cte,0.2849, steer angle,-0.4959, steer setpt,-0.45705, steer cmd,-0.03462, 
step,315, dt,0.01472, cte,0.276, steer angle,-0.4164, steer setpt,-0.4436, steer cmd,-0.03539, 
step,316, dt,0.01458, cte,0.2668, steer angle,-0.4292, steer setpt,-0.33071, steer cmd,-0.03276, 
step,317, dt,0.01248, cte,0.2668, steer angle,-0.4292, steer setpt,-0.42509, steer cmd,-0.03379, 
step,318, dt,0.01641, cte,0.2572, steer angle,-0.3827, steer setpt,-0.41143, steer cmd,-0.03427, 
step,319, dt,0.01534, cte,0.2472, steer angle,-0.4084, steer setpt,-0.28738, steer cmd,-0.03119, 
step,320, dt,0.01346, cte,0.237, steer angle,-0.4205, steer setpt,-0.26533, steer cmd,-0.02903, 
step,321, dt,0.01127, cte,0.237, steer angle,-0.4205, steer setpt,-0.37062, steer cmd,-0.0293, 
step,322, dt,0.01192, cte,0.2265, steer angle,-0.2893, steer setpt,-0.23896, steer cmd,-0.02835, 
step,323, dt,0.01203, cte,0.2265, steer angle,-0.2893, steer setpt,-0.34817, steer cmd,-0.03012, 
step,324, dt,0.01304, cte,0.2158, steer angle,-0.2724, steer setpt,-0.33527, steer cmd,-0.03081, 
step,325, dt,0.01234, cte,0.2048, steer angle,-0.3168, steer setpt,-0.32066, steer cmd,-0.03035, 
step,326, dt,0.01168, cte,0.2048, steer angle,-0.3168, steer setpt,-0.3153, steer cmd,-0.03041, 
step,327, dt,0.0138, cte,0.1935, steer angle,-0.3224, steer setpt,-0.29996, steer cmd,-0.02993, 
step,328, dt,0.01497, cte,0.182, steer angle,-0.324, steer setpt,-0.15354, steer cmd,-0.02628, 
step,329, dt,0.01265, cte,0.182, steer angle,-0.324, steer setpt,-0.2732, steer cmd,-0.02691, 
step,330, dt,0.01282, cte,0.1703, steer angle,-0.2206, steer setpt,-0.25773, steer cmd,-0.02793, 
step,331, dt,0.0136, cte,0.1585, steer angle,-0.2365, steer setpt,-0.10632, steer cmd,-0.02445, 
step,332, dt,0.01307, cte,0.1585, steer angle,-0.2365, steer setpt,-0.23185, steer cmd,-0.02583, 
step,333, dt,0.01405, cte,0.1464, steer angle,-0.1749, steer setpt,-0.21638, steer cmd,-0.02654, 
step,334, dt,0.01347, cte,0.1342, steer angle,-0.2095, steer setpt,-0.0589, steer cmd,-0.02265, 
step,335, dt,0.01186, cte,0.1342, steer angle,-0.2095, steer setpt,-0.18795, steer cmd,-0.02388, 
step,336, dt,0.01387, cte,0.1218, steer angle,-0.1299, steer setpt,-0.17127, steer cmd,-0.02472, 
step,337, dt,0.01255, cte,0.1092, steer angle,-0.1606, steer setpt,-0.00769, steer cmd,-0.02074, 
step,338, dt,0.0142, cte,0.1092, steer angle,-0.1606, steer setpt,-0.14024, steer cmd,-0.02202, 
step,339, dt,0.01346, cte,0.0966, steer angle,-0.0822, steer setpt,-0.12476, steer cmd,-0.02287, 
step,340, dt,0.01427, cte,0.0838, steer angle,-0.1141, steer setpt,0.04242, steer cmd,-0.0188, 
step,341, dt,0.01232, cte,0.0838, steer angle,-0.1141, steer setpt,-0.09254, steer cmd,-0.02009, 
step,342, dt,0.01333, cte,0.0709, steer angle,-0.0337, steer setpt,-0.07715, steer cmd,-0.02097, 
step,343, dt,0.01499, cte,0.058, steer angle,-0.066, steer setpt,0.09235, steer cmd,-0.01684, 
step,344, dt,0.01454, cte,0.058, steer angle,-0.066, steer setpt,-0.04391, steer cmd,-0.01815, 
step,345, dt,0.01305, cte,0.0449, steer angle,0.0152, steer setpt,-0.02745, steer cmd,-0.01901, 
step,346, dt,0.01275, cte,0.0318, steer angle,-0.0173, steer setpt,0.14556, steer cmd,-0.01479, 
step,347, dt,0.01244, cte,0.0318, steer angle,-0.0173, steer setpt,0.0068, steer cmd,-0.01609, 
step,348, dt,0.01438, cte,0.0186, steer angle,0.0667, steer setpt,0.02431, steer cmd,-0.01696, 
step,349, dt,0.01336, cte,0.0054, steer angle,0.0341, steer setpt,0.19959, steer cmd,-0.01267, 
step,350, dt,0.01224, cte,0.0054, steer angle,0.0341, steer setpt,0.05948, steer cmd,-0.01398, 
step,351, dt,0.01247, cte,-0.0079, steer angle,0.1195, steer setpt,0.07678, steer cmd,-0.01486, 
step,352, dt,0.01338, cte,-0.0212, steer angle,0.0869, steer setpt,0.25425, steer cmd,-0.01053, 
step,353, dt,0.31678, cte,-0.0212, steer angle,0.0869, steer setpt,0.11394, steer cmd,-0.01181, 
step,354, dt,0.01328, cte,-0.2315, steer angle,0.1731, steer setpt,2.5347, steer cmd,0.04211, 
step,355, dt,0.01287, cte,-0.2444, steer angle,0.141, steer setpt,2.78666, steer cmd,0.07698, 
step,356, dt,0.01229, cte,-0.2444, steer angle,0.141, steer setpt,2.72561, steer cmd,0.11254, 
step,357, dt,0.01519, cte,-0.2566, steer angle,2.3609, steer setpt,2.80975, steer cmd,0.10068, 
step,358, dt,0.3123, cte,-0.2679, steer angle,3.2497, steer setpt,3.0463, steer cmd,0.09688, 
step,359, dt,0.01182, cte,-0.3287, steer angle,2.9532, steer setpt,1.32688, steer cmd,0.06298, 
step,360, dt,0.01251, cte,-0.3242, steer angle,2.8582, steer setpt,1.16138, steer cmd,0.04141, 
step,361, dt,0.01298, cte,-0.3218, steer angle,2.0108, steer setpt,1.17261, steer cmd,0.03705, 
step,362, dt,0.01216, cte,-0.3218, steer angle,2.0108, steer setpt,1.06383, steer cmd,0.02078, 
step,363, dt,0.01228, cte,-0.3251, steer angle,1.3625, steer setpt,1.00194, steer cmd,0.02094, 
step,364, dt,0.01351, cte,-0.2886, steer angle,0.9557, steer setpt,-0.1523, steer cmd,-0.00251, 
step,365, dt,0.0136, cte,-0.2886, steer angle,0.9557, steer setpt,-0.10278, steer cmd,-0.01547, 
step,366, dt,0.0132, cte,-0.2599, steer angle,0.3735, steer setpt,-0.42754, steer cmd,-0.02474, 
step,367, dt,0.31356, cte,-0.2323, steer angle,0.0495, steer setpt,-0.77886, steer cmd,-0.03731, 
step,368, dt,0.01283, cte,0.2643, steer angle,-0.1823, steer setpt,-6.90435, steer cmd,-0.18339, 
step,369, dt,0.01408, cte,0.2979, steer angle,-0.4964, steer setpt,-7.09448, steer cmd,-0.26305, 
step,370, dt,0.01132, cte,0.2979, steer angle,-0.4964, steer setpt,-7.32268, steer cmd,-0.36222, 
step,371, dt,0.01371, cte,0.3297, steer angle,-6.1398, steer setpt,-7.59253, steer cmd,-0.33613, 
step,372, dt,0.01491, cte,0.3589, steer angle,-8.619, steer setpt,-7.84913, steer cmd,-0.3179, 
step,373, dt,0.01448, cte,0.3858, steer angle,-7.9669, steer setpt,-2.35964, steer cmd,-0.20157, 
step,374, dt,0.01476, cte,0.3858, steer angle,-7.9669, steer setpt,-2.00813, steer cmd,-0.12457, 
step,375, dt,0.01243, cte,0.4114, steer angle,-4.6029, steer setpt,-2.36637, steer cmd,-0.1256, 
step,376, dt,0.01455, cte,0.4361, steer angle,-2.678, steer setpt,-2.33638, steer cmd,-0.12886, 
step,377, dt,0.01289, cte,0.4361, steer angle,-2.678, steer setpt,-2.03465, steer cmd,-0.11296, 
step,378, dt,0.31429, cte,0.4601, steer angle,-2.7851, steer setpt,-2.04289, steer cmd,-0.10223, 
step,379, dt,0.01097, cte,0.7323, steer angle,-2.3876, steer setpt,-5.40712, steer cmd,-0.17768, 
step,380, dt,0.01149, cte,0.7323, steer angle,-2.3876, steer setpt,-5.24656, steer cmd,-0.20862, 
step,381, dt,0.0119, cte,0.7417, steer angle,-4.0056, steer setpt,-5.20375, steer cmd,-0.2117, 
step,382, dt,0.01443, cte,0.7417, steer angle,-4.0056, steer setpt,-5.34363, steer cmd,-0.23556, 
step,383, dt,0.01415, cte,0.7494, steer angle,-4.8562, steer setpt,-5.28662, steer cmd,-0.23356, 
step,384, dt,0.01319, cte,0.7554, steer angle,-5.4526, steer setpt,-2.17594, steer cmd,-0.15714, 
step,385, dt,0.01304, cte,0.7554, steer angle,-5.4526, steer setpt,-2.20925, steer cmd,-0.11953, 
step,386, dt,0.0124, cte,0.7601, steer angle,-3.4923, steer setpt,-2.18535, steer cmd,-0.11755, 
step,387, dt,0.01351, cte,0.7639, steer angle,-2.5519, steer setpt,-2.26345, steer cmd,-0.11796, 
step,388, dt,0.01336, cte,0.7639, steer angle,-2.5519, steer setpt,-2.20286, steer cmd,-0.11024, 
step,389, dt,0.01255, cte,0.7668, steer angle,-2.5126, steer setpt,-2.19548, steer cmd,-0.10614, 
step,390, dt,0.01329, cte,0.7687, steer angle,-2.3196, steer setpt,-2.24797, steer cmd,-0.10717, 
step,391, dt,0.01351, cte,0.7687, steer angle,-2.3196, steer setpt,-2.22076, steer cmd,-0.10499, 
step,392, dt,0.01354, cte,0.7697, steer angle,-2.2428, steer setpt,-2.21495, steer cmd,-0.10526, 
step,393, dt,0.01276, cte,0.7699, steer angle,-2.1884, steer setpt,-2.24468, steer cmd,-0.10663, 
step,394, dt,0.01294, cte,0.7699, steer angle,-2.1884, steer setpt,-2.23671, steer cmd,-0.10706, 
step,395, dt,0.01114, cte,0.7691, steer angle,-2.2294, steer setpt,-2.23006, steer cmd,-0.10668, 
step,396, dt,0.01549, cte,0.7675, steer angle,-2.2402, steer setpt,-2.23578, steer cmd,-0.10668, 
step,397, dt,0.01201, cte,0.7675, steer angle,-2.2402, steer setpt,-2.24818, steer cmd,-0.10691, 
step,398, dt,0.01305, cte,0.765, steer angle,-2.2306, steer setpt,-2.23944, steer cmd,-0.10701, 
step,399, dt,0.01373, cte,0.7616, steer angle,-2.2364, steer setpt,-2.22107, steer cmd,-0.10659, 
step,400, dt,0.01273, cte,0.7616, steer angle,-2.2364, steer setpt,-2.25255, steer cmd,-0.10714, 
step,401, dt,0.01336, cte,0.7573, steer angle,-2.2283, steer setpt,-2.2416, steer cmd,-0.10723, 
step,402, dt,0.01288, cte,0.7534, steer angle,-2.2422, steer setpt,-2.21488, steer cmd,-0.1065, 
step,403, dt,0.01215, cte,0.7534, steer angle,-2.2422, steer setpt,-2.26463, steer cmd,-0.10734, 
step,404, dt,0.01279, cte,0.7512, steer angle,-2.2263, steer setpt,-2.29943, steer cmd,-0.1087, 
step,405, dt,0.0137, cte,0.7505, steer angle,-2.2472, steer setpt,-2.31144, steer cmd,-0.10943, 
step,406, dt,0.01364, cte,0.7505, steer angle,-2.2472, steer setpt,-2.38411, steer cmd,-0.11202, 
step,407, dt,0.01319, cte,0.7517, steer angle,-2.2994, steer setpt,-2.46819, steer cmd,-0.11453, 
step,408, dt,0.01343, cte,0.7543, steer angle,-2.3641, steer setpt,-2.52374, steer cmd,-0.11665, 
step,409, dt,0.01345, cte,0.7543, steer angle,-2.3641, steer setpt,-2.57544, steer cmd,-0.12011, 
step,410, dt,0.01443, cte,0.7587, steer angle,-2.4798, steer setpt,-2.66341, steer cmd,-0.12237, 
step,411, dt,0.01546, cte,0.7631, steer angle,-2.5665, steer setpt,-2.74488, steer cmd,-0.12492, 
step,412, dt,0.01493, cte,0.7631, steer angle,-2.5665, steer setpt,-2.75983, steer cmd,-0.1278, 
step,413, dt,0.01401, cte,0.7665, steer angle,-2.6866, steer setpt,-2.79879, steer cmd,-0.12866, 
step,414, dt,0.01336, cte,0.7689, steer angle,-2.7587, steer setpt,-2.85766, steer cmd,-0.13013, 
step,415, dt,0.01159, cte,0.7689, steer angle,-2.7587, steer setpt,-2.8346, steer cmd,-0.13104, 
step,416, dt,0.01265, cte,0.7703, steer angle,-2.817, steer setpt,-2.82697, steer cmd,-0.13067, 
step,417, dt,0.0153, cte,0.7707, steer angle,-2.8397, steer setpt,-2.85969, steer cmd,-0.13118, 
step,418, dt,0.01204, cte,0.7707, steer angle,-2.8397, steer setpt,-2.84625, steer cmd,-0.13114, 
step,419, dt,0.01185, cte,0.7701, steer angle,-2.8433, steer setpt,-2.83639, steer cmd,-0.13095, 
step,420, dt,0.0126, cte,0.7684, steer angle,-2.8421, steer setpt,-2.84122, steer cmd,-0.13102, 
step,421, dt,0.01281, cte,0.7684, steer angle,-2.8421, steer setpt,-2.84905, steer cmd,-0.13118, 
step,422, dt,0.01215, cte,0.7657, steer angle,-2.8393, steer setpt,-2.83557, steer cmd,-0.13101, 
step,423, dt,0.01192, cte,0.762, steer angle,-2.8431, steer setpt,-2.81352, steer cmd,-0.1304, 
step,424, dt,0.01181, cte,0.762, steer angle,-2.8431, steer setpt,-2.84244, steer cmd,-0.13069, 
step,425, dt,0.01335, cte,0.7572, steer angle,-2.8235, steer setpt,-2.82639, steer cmd,-0.1307, 
step,426, dt,0.0119, cte,0.7572, steer angle,-2.8235, steer setpt,-2.84688, steer cmd,-0.1312, 
step,427, dt,0.01189, cte,0.7515, steer angle,-2.8312, steer setpt,-2.8307, steer cmd,-0.13094, 
step,428, dt,0.01231, cte,0.7447, steer angle,-2.8437, steer setpt,-2.81202, steer cmd,-0.13028, 
step,429, dt,0.01373, cte,0.7447, steer angle,-2.8437, steer setpt,-2.82985, steer cmd,-0.1303, 
step,430, dt,0.01246, cte,0.7368, steer angle,-2.8206, steer setpt,-2.80973, steer cmd,-0.13013, 
step,431, dt,0.01142, cte,0.7368, steer angle,-2.8206, steer setpt,-2.8261, steer cmd,-0.13035, 
step,432, dt,0.31448, cte,0.728, steer angle,-2.817, steer setpt,-2.8045, steer cmd,-0.12998, 
step,433, dt,0.01368, cte,0.4459, steer angle,-2.8223, steer setpt,0.53971, steer cmd,-0.05347, 
step,434, dt,0.01343, cte,0.4459, steer angle,-2.8223, steer setpt,0.63458, steer cmd,-0.01094, 
step,435, dt,0.01162, cte,0.42, steer angle,-0.9005, steer setpt,0.95102, steer cmd,0.00134, 
step,436, dt,0.01226, cte,0.3939, steer angle,0.1629, steer setpt,1.37541, steer cmd,0.01659, 
step,437, dt,0.31409, cte,0.3939, steer angle,0.1629, steer setpt,1.38642, steer cmd,0.03547, 
step,438, dt,0.01211, cte,-0.0179, steer angle,0.8512, steer setpt,3.08608, steer cmd,0.07588, 
step,439, dt,0.0129, cte,-0.0425, steer angle,1.323, steer setpt,3.55716, steer cmd,0.10537, 
step,440, dt,0.31162, cte,-0.0425, steer angle,1.323, steer setpt,3.42488, steer cmd,0.13408, 
step,441, dt,0.31171, cte,0.0628, steer angle,3.0706, steer setpt,1.99821, steer cmd,0.09185, 
step,442, dt,0.01091, cte,0.5216, steer angle,3.7884, steer setpt,-3.47252, steer cmd,-0.0575, 
step,443, dt,0.01201, cte,0.5624, steer angle,2.7325, steer setpt,-9.04807, steer cmd,-0.25004, 
step,444, dt,0.31254, cte,0.6031, steer angle,-1.0011, steer setpt,-10.07895, steer cmd,-0.34575, 
step,445, dt,0.01109, cte,1.025, steer angle,-5.8146, steer setpt,-15.49067, steer cmd,-0.49425, 
step,446, dt,0.01179, cte,1.0388, steer angle,-8.2075, steer setpt,-14.81027, steer cmd,-0.56026, 
step,447, dt,0.01345, cte,1.0388, steer angle,-8.2075, steer setpt,-9.61879, steer cmd,-0.54241, 
step,448, dt,0.01401, cte,1.0485, steer angle,-13.5701, steer setpt,-9.46965, steer cmd,-0.44821, 
step,449, dt,0.01515, cte,1.0541, steer angle,-13.124, steer setpt,-9.26269, steer cmd,-0.40756, 
step,450, dt,0.01205, cte,1.0541, steer angle,-13.124, steer setpt,-4.32538, steer cmd,-0.23963, 
step,451, dt,0.01256, cte,1.0567, steer angle,-9.7526, steer setpt,-4.23424, steer cmd,-0.20034, 
step,452, dt,0.01264, cte,1.0573, steer angle,-5.5544, steer setpt,-4.28282, steer cmd,-0.21159, 
step,453, dt,0.01271, cte,1.0573, steer angle,-5.5544, steer setpt,-4.20607, steer cmd,-0.18244, 
step,454, dt,0.01382, cte,1.0562, steer angle,-4.8535, steer setpt,-4.16219, steer cmd,-0.17845, 
step,455, dt,0.01256, cte,1.0535, steer angle,-4.1247, steer setpt,-4.1645, steer cmd,-0.18385, 
step,456, dt,0.01212, cte,1.0535, steer angle,-4.1247, steer setpt,-4.16698, steer cmd,-0.18287, 
step,457, dt,0.01267, cte,1.0492, steer angle,-4.16, steer setpt,-4.14035, steer cmd,-0.18205, 
step,458, dt,0.01286, cte,1.0432, steer angle,-4.1353, steer setpt,-4.09832, steer cmd,-0.18151, 
step,459, dt,0.0123, cte,1.0432, steer angle,-4.1353, steer setpt,-4.14049, steer cmd,-0.18199, 
step,460, dt,0.01359, cte,1.0357, steer angle,-4.1014, steer setpt,-4.11102, steer cmd,-0.18207, 
